identificador,titulo,accesible,url,direccion,BARRIO,lat,lng,tipo
11868,Centro de Atención Integral a Drogodependientes (CAID) Este (San Blas - Canillejas),0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2385d4985261c010VgnVCM1000000b205a0aRCRD,PLAZA CIVICA,HELLIN,40.433034436825466,-3.6165885100628414,"Centros Atencion Medica,  Centros Asistencia Drogodependientes"
11882,Centro de Atención Integral a Drogodependientes (CAID) Norte  (Tetuán),0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=91a5d4985261c010VgnVCM1000000b205a0aRCRD,"CALLE NUESTRA SEÑORA DEL CARMEN, 46",BERRUGUETE,40.46123735083859,-3.7040802461239917,"Centros Atencion Medica,  Centros Asistencia Drogodependientes"
11884,Centro de Atención Integral a Drogodependientes (CAID) Sur (Usera),0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=00c5d4985261c010VgnVCM1000000b205a0aRCRD,"CALLE JASPE, 40",PRADOLONGO,40.38089582968084,-3.7068597834339667,"Centros Atencion Medica,  Centros Asistencia Drogodependientes"
9308,Centro De Cirugia Avanzada Y Servicios Hospitalarios S L,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=24814b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE GENERAL RODRIGO, 13",VALLEHERMOSO,40.444571704373224,-3.714200569141814,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
8889,Centro de Diagnóstico Médico,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5a057a7e0a61c010VgnVCM1000000b205a0aRCRD,"CALLE MONTESA, 22",LISTA,40.428976927386806,-3.6721607026353884,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
57407,Centro de encuentro y acogida La Rosa,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a73bae7cb2e4f010VgnVCM1000000b205a0aRCRD,"PASEO REY, 36",CASA DE CAMPO,40.426044706556894,-3.723612245468085,"Centros Atencion Medica,  Centros Asistencia Drogodependientes"
9091,Centro de Especialidades Argüelles,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4e657a7e0a61c010VgnVCM1000000b205a0aRCRD,"CALLE QUINTANA, 11",ARGUELLES,40.427813991541385,-3.717265212211469,"Centros Atencion Medica,  Centros Especialidades Medicas"
9093,Centro de Especialidades Avenida de Portugal,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d0857a7e0a61c010VgnVCM1000000b205a0aRCRD,"AVENIDA PORTUGAL, 155",PUERTA DEL ANGEL,40.41118910558646,-3.7378201989857724,"Centros Atencion Medica,  Centros Especialidades Medicas"
9095,Centro de Especialidades Carabanchel Alto,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=63957a7e0a61c010VgnVCM1000000b205a0aRCRD,"CALLE AGUACATE, 13",BUENAVISTA,40.37199728022393,-3.7480055783841606,"Centros Atencion Medica,  Centros Especialidades Medicas"
6869784,Centro de Especialidades Emigrantes,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=219b06517038d310VgnVCM2000000c205a0aRCRD,"CALLE AREQUIPA, 30",CANILLAS,40.46868395687676,-3.636377932102786,"Centros Atencion Medica,  Centros Especialidades Medicas"
136605,Centro de Especialidades Federica Montseny,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f3c215a11a81c010VgnVCM1000000b205a0aRCRD,"AVENIDA ALBUFERA, 285",PALOMERAS SURESTE,40.38752095230912,-3.639737034237325,"Centros Atencion Medica,  Centros Especialidades Medicas"
9085,Centro de Especialidades Hermanos García Noblejas,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=88b57a7e0a61c010VgnVCM1000000b205a0aRCRD,"CALLE DOCTOR ESQUERDO, 45",FUENTE DEL BERRO,40.423556423686065,-3.668546719643055,"Centros Atencion Medica,  Centros Especialidades Medicas"
40266,Centro de Especialidades José Marvá,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0d51598d1351c010VgnVCM1000000b205a0aRCRD,"CALLE BRAVO MURILLO, 317",VALDEACEDERAS,40.46344389355506,-3.696754927700333,"Centros Atencion Medica,  Centros Especialidades Medicas"
9092,Centro de Especialidades Modesto Lafuente,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1bc57a7e0a61c010VgnVCM1000000b205a0aRCRD,"CALLE MODESTO LAFUENTE, 21",RIOS ROSAS,40.4400595709992,-3.6962540372344965,"Centros Atencion Medica,  Centros Especialidades Medicas"
9081,Centro de Especialidades Moratalaz,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30f57a7e0a61c010VgnVCM1000000b205a0aRCRD,"CALLE HACIENDA DE PAVONES, 348",PAVONES,40.39977862719607,-3.633866766863206,"Centros Atencion Medica,  Centros Especialidades Medicas"
9096,Centro de Especialidades Orcasitas,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c2067a7e0a61c010VgnVCM1000000b205a0aRCRD,"CALLE CESTONA, 3",ORCASITAS,40.372680378354836,-3.71405352060838,"Centros Atencion Medica,  Centros Especialidades Medicas"
9086,Centro de Especialidades Pedro González Bueno,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0d467a7e0a61c010VgnVCM1000000b205a0aRCRD,"CALLE HERMANOS GARCIA NOBLEJAS, 89",AMPOSTA,40.42346422084482,-3.6271222472379305,"Centros Atencion Medica,  Centros Especialidades Medicas"
9089,Centro de Especialidades Peña Grande,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=55167a7e0a61c010VgnVCM1000000b205a0aRCRD,"CALLE ISLA DE CERDEÑA, 5",PEÑA GRANDE,40.474880519213734,-3.725351369075345,"Centros Atencion Medica,  Centros Especialidades Medicas"
9082,Centro de Especialidades Peña Prieta Hermanos Sangro,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e7267a7e0a61c010VgnVCM1000000b205a0aRCRD,"AVENIDA PEÑA PRIETA, 4",NUMANCIA,40.398592514272686,-3.668511825547574,"Centros Atencion Medica,  Centros Especialidades Medicas"
7559224,Centro de Especialidades Pontones FJD,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=697c1f93c06f6410VgnVCM2000000c205a0aRCRD,"RONDA SEGOVIA, 52",IMPERIAL,40.40681495043134,-3.712728851523646,"Centros Atencion Medica,  Centros Especialidades Medicas"
9097,Centro de Especialidades Villaverde Cruce,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=22767a7e0a61c010VgnVCM1000000b205a0aRCRD,"CALLE ALCARRIA, 8",LOS ANGELES,40.348745210352476,-3.6944780738708656,"Centros Atencion Medica,  Centros Especialidades Medicas"
163279,Centro de Patología Dual,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c2169475d381c010VgnVCM1000000b205a0aRCRD,"CALLE LOPEZ DE HOYOS, 259",COLINA,40.45680646874779,-3.6611039641981273,"Centros Atencion Social,  Centros Rehabilitacion Psicosocial"
183742,Centro de Prevención de Deterioro Cognitivo,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=492338d60b41c010VgnVCM2000000c205a0aRCRD,"CALLE MONTESA, 22",LISTA,40.428976927386806,-3.6721607026353884,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
177645,Centro de Prevención de Riesgos Laborales Fabiola de Mora y Aragón,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d3f41c7a2c61c010VgnVCM1000000b205a0aRCRD,"CARRETERA DEHESA DE LA VILLA, 1",CIUDAD UNIVERSITARIA,40.45817981904011,-3.7207253118064827,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
183561,Centro de Promoción de Hábitos Saludables,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1728def5ab41c010VgnVCM2000000c205a0aRCRD,"CALLE MONTESA, 22",,40.42884173116568,-3.672171145701459,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
11874,Centro de Rehabilitación de Toxicómanos Remar,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2e3966051361c010VgnVCM1000000b205a0aRCRD,"CALLE AMBROSIO VALLEJO, 21",BERRUGUETE,40.45714855115743,-3.708295198944824,"Centros Atencion Social,  Centros Rehabilitacion Psicosocial"
8984,Centro de Salud Abrantes,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=50677a7e0a61c010VgnVCM1000000b205a0aRCRD,"AVENIDA ABRANTES, 55",ABRANTES,40.381074416720594,-3.7274543653739816,"Centros Atencion Medica,  Centros Salud"
139416,Centro de Salud Adelfas,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5ce0ba61e681c010VgnVCM1000000b205a0aRCRD,"AVENIDA CIUDAD DE BARCELONA, 190",ADELFAS,40.40093539108989,-3.6746274376053156,"Centros Atencion Medica,  Centros Salud"
9052,Centro de Salud Alameda,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e2777a7e0a61c010VgnVCM1000000b205a0aRCRD,"CALLE ALAMEDA, 5",CORTES,40.41203809922692,-3.693820066399226,"Centros Atencion Medica,  Centros Salud"
9076,Centro de Salud Alameda de Osuna,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=75877a7e0a61c010VgnVCM1000000b205a0aRCRD,"CALLE CARABELA, 7",ALAMEDA DE OSUNA,40.45539853225991,-3.5864475918316754,"Centros Atencion Medica,  Centros Salud"
8985,Centro de Salud Alcalá de Guadaira,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=08977a7e0a61c010VgnVCM1000000b205a0aRCRD,"CALLE ALCALA DE GUADAIRA, 4",PALOMERAS BAJAS,40.38959377837197,-3.6572768410568726,"Centros Atencion Medica,  Centros Salud"
21018,Centro de Salud Almendrales,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=99d0e35bba51c010VgnVCM2000000c205a0aRCRD,"CALLE VISITACION, 5",ALMENDRALES,40.38199919729483,-3.701723064805618,"Centros Atencion Medica,  Centros Salud"
9053,Centro de Salud Andrés Mellado,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9aa77a7e0a61c010VgnVCM1000000b205a0aRCRD,"CALLE ANDRES MELLADO, 65",GAZTAMBIDE,40.4381477593023,-3.7142858638933496,"Centros Atencion Medica,  Centros Salud"
8957,Centro de Salud Aquitania,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2db77a7e0a61c010VgnVCM1000000b205a0aRCRD,"CALLE AQUITANIA, 22",ARCOS,40.41873147347622,-3.617636645167149,"Centros Atencion Medica,  Centros Salud"
9001,Centro de Salud Aravaca,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bfc77a7e0a61c010VgnVCM1000000b205a0aRCRD,"CALLE RIAZA, 5",ARAVACA,40.45644133669237,-3.7816810459701093,"Centros Atencion Medica,  Centros Salud"
34973,Centro de Salud Arroyo de la Media Legua,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=37d5b3e42751c010VgnVCM2000000c205a0aRCRD,"CALLE ARROYO DE LA MEDIA LEGUA, 35",MEDIA LEGUA,40.412160113309625,-3.6543494461654538,"Centros Atencion Medica,  Centros Salud"
9039,Centro de Salud Avenida de Aragón,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=93154b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE ALCALA, 425",QUINTANA,40.43827455642494,-3.6371051129727068,"Centros Atencion Medica,  Centros Salud"
8953,Centro de Salud Barajas,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=77084b6faa61c010VgnVCM1000000b205a0aRCRD,"AVENIDA LOGRO&Ntilde;O, 319",TIMON,40.4716288649535,-3.5818701273536906,"Centros Atencion Medica,  Centros Salud"
8958,Centro de Salud Barrio del Pilar,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0a184b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE FINISTERRE, 18",LA PAZ,40.47787174931889,-3.701965253145552,"Centros Atencion Medica,  Centros Salud"
9031,Centro de Salud Baviera,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9c284b6faa61c010VgnVCM1000000b205a0aRCRD,"AVENIDA BAVIERA, 9",GUINDALERA,40.44246124961723,-3.663180199288565,"Centros Atencion Medica,  Centros Salud"
9006,Centro de Salud Benita de Ávila,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2f384b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE BENITA AVILA, 26",CANILLAS,40.465137220932355,-3.6504400014912863,"Centros Atencion Medica,  Centros Salud"
8939,Centro de Salud Bucodental,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=08784b6faa61c010VgnVCM1000000b205a0aRCRD,"AVENIDA FELICIDAD, 17",,40.35940720387406,-3.690771730176704,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
8945,Centro de Salud Buenos Aires,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9a884b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE PIO FELIPE, 26",NUMANCIA,40.394001804101684,-3.653643402215281,"Centros Atencion Medica,  Centros Salud"
8959,Centro de Salud Bustarviejo,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2d984b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE BUSTARVIEJO, 5",CASTILLEJOS,40.462253445775815,-3.6954687768736085,"Centros Atencion Medica,  Centros Salud"
8964,Centro de Salud Campamento,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=42c84b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE MIRUE&Ntilde;A, 5",CAMPAMENTO,40.393721254108925,-3.781591559690343,"Centros Atencion Medica,  Centros Salud"
7651785,Centro de Salud Campo de la Paloma,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=02b588575dca8410VgnVCM2000000c205a0aRCRD,"CALLE VILLALOBOS, 14",PALOMERAS SURESTE,40.38200620388691,-3.6480375349969196,"Centros Atencion Medica,  Centros Salud"
51700,Centro de Salud Canal de Panamá,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e3e2598d1351c010VgnVCM1000000b205a0aRCRD,"CALLE VERDAGUER Y GARCIA, 56",SAN PASCUAL,40.44125057288544,-3.65270946001226,"Centros Atencion Medica,  Centros Salud"
41145,Centro de Salud Canillejas,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=76f2598d1351c010VgnVCM1000000b205a0aRCRD,"CALLE BOLTAÑA, 5",CANILLEJAS,40.44436285408187,-3.6141331916571255,"Centros Atencion Medica,  Centros Salud"
7651324,Centro de Salud Carabanchel Alto,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8443c71485ca8410VgnVCM2000000c205a0aRCRD,"AVENIDA CARABANCHEL ALTO, 150",BUENAVISTA,40.36162427421505,-3.754097563776428,"Centros Atencion Medica,  Centros Salud"
8965,Centro de Salud Caramuel,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d4d84b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE FUENTEOVEJUNA, 17",PUERTA DEL ANGEL,40.40916086026776,-3.7280631261494497,"Centros Atencion Medica,  Centros Salud"
9050,Centro de Salud Casa de Campo,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=67e84b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE RIBERA DEL MANZANARES, 113",CASA DE CAMPO,40.42782393254158,-3.731494497212358,"Centros Atencion Medica,  Centros Salud"
9032,Centro de Salud Castelló,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f9f84b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE CASTELLO, 63",RECOLETOS,40.428679802203575,-3.681364992353443,"Centros Atencion Medica,  Centros Salud"
9054,Centro de Salud Cea Bermúdez,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1f194b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE CEA BERMUDEZ, 10",VALLEHERMOSO,40.438903566928445,-3.7071132524691635,"Centros Atencion Medica,  Centros Salud"
8966,Centro de Salud Cebreros,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a1394b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE CEBREROS, 74",LUCERO,40.40575093761937,-3.7485205362420997,"Centros Atencion Medica,  Centros Salud"
9028,Centro de Salud Cerro Almodóvar,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=34494b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE FUENTESPINA, 2",SANTA EUGENIA,40.38043934052428,-3.6046579314499962,"Centros Atencion Medica,  Centros Salud"
8951,Centro de Salud Ciudad Jardín,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c6594b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE PANTOJA, 3",CIUDAD JARDIN,40.44733798955038,-3.67049219748446,"Centros Atencion Medica,  Centros Salud"
8960,Centro de Salud Ciudad Periodistas,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=eb794b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE VALENCIA DE DON JUAN, 10",LA PAZ,40.486000931317044,-3.702934870524553,"Centros Atencion Medica,  Centros Salud"
