identificador,titulo,accesible,url,direccion,BARRIO,lat,lng,tipo
11887,Centro de Atención a las Drogodependencias (CAD) de Hortaleza,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=25a4d4985261c010VgnVCM1000000b205a0aRCRD,"CALLE MINAYA, 7",CANILLAS,40.468288815918534,-3.636150078507109,"Centros Atencion Medica,  Centros Asistencia Drogodependientes"
11867,Centro de Atención a las Drogodependencias (CAD) de Arganzuela,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=de74d4985261c010VgnVCM1000000b205a0aRCRD,"PASEO CHOPERA, 12",CHOPERA,40.39305745803064,-3.6980673403694104,"Centros Atencion Medica,  Centros Asistencia Drogodependientes"
11865,Centro de Atención a las Drogodependencias (CAD) de San Blas,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c1f4d4985261c010VgnVCM1000000b205a0aRCRD,"CALLE ALCALA, 527",EL SALVADOR,40.44097774609991,-3.6271316821262958,"Centros Atencion Medica,  Centros Asistencia Drogodependientes"
163279,Centro de Patología Dual,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c2169475d381c010VgnVCM1000000b205a0aRCRD,"CALLE LOPEZ DE HOYOS, 259",COLINA,40.45680646874779,-3.6611039641981273,"Centros Atencion Social,  Centros Rehabilitacion Psicosocial"
11899,Centro de Atención Básica Sociosanitaria a Drogodependientes,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a946d4985261c010VgnVCM1000000b205a0aRCRD,"CALLE FUCAR, 8",CORTES,40.4119727880399,-3.695693389670018,"Centros Atencion Medica,  Centros Asistencia Drogodependientes"
4795428,Unidad móvil Madroño,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d360361d139f7110VgnVCM1000000b205a0aRCRD,PASEO REY,ARGUELLES,40.42054836583698,-3.7179660205926224,"Centros Atencion Medica,  Centros Asistencia Drogodependientes"
8882,CMS Centro Madrid Salud Centro,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9b824b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE NAVAS DE TOLOSA, 10",SOL,40.419201879815446,-3.7069422925635527,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
8866,CMS Centro Madrid Salud Arganzuela,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fe324b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE CONCEJAL BENITO MARTIN LOZANO, 1",ACACIAS,40.40569156269297,-3.710819612821558,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
8867,CMS Centro Madrid Salud Fuencarral,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8ef24b6faa61c010VgnVCM1000000b205a0aRCRD,"AVENIDA MONFORTE DE LEMOS, 38",EL PILAR,40.47860087334554,-3.7094408342979954,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
8939,Centro de Salud Bucodental,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=08784b6faa61c010VgnVCM1000000b205a0aRCRD,"AVENIDA FELICIDAD, 17",,40.35940720387406,-3.690771730176704,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
8889,Centro de Diagnóstico Médico,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5a057a7e0a61c010VgnVCM1000000b205a0aRCRD,"CALLE MONTESA, 22",LISTA,40.428976927386806,-3.6721607026353884,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
183742,Centro de Prevención de Deterioro Cognitivo,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=492338d60b41c010VgnVCM2000000c205a0aRCRD,"CALLE MONTESA, 22",LISTA,40.428976927386806,-3.6721607026353884,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
4614547,Centro Madrid Salud Internacional. Centro de Vacunación Internacional,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8fe90c576ddc3110VgnVCM1000000b205a0aRCRD,"CALLE MONTESA Edificio A Plta. Baja, 22",LISTA,40.428976927386806,-3.6721607026353884,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
8877,CMS Centro Madrid Salud Vicálvaro,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1eb34b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE CALAHORRA, 11 B",AMBROZ,40.40760589417718,-3.610734756927216,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
8881,CMS Centro Madrid Salud Ciudad Lineal,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=38d24b6faa61c010VgnVCM1000000b205a0aRCRD,"PLAZA DE AGUSTÍN GONZALEZ, 1",VENTAS,40.427642192384596,-3.6471432101293173,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
8873,CMS Centro Madrid Salud Villa de Vallecas,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=64e34b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE SIERRA GADOR, 68",CASCO H.VALLECAS,40.37978858026883,-3.622040199057613,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
6017257,CMS Centro Madrid Salud Villaverde,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=df3d7f073900f210VgnVCM1000000b205a0aRCRD,"AVENIDA FELICIDAD, 17",LOS ROSALES,40.35940720387406,-3.690771730176704,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
8880,CMS Centro Madrid Salud Carabanchel,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=45624b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE EUGENIA DE MONTIJO, 90",VISTA ALEGRE,40.37830205060461,-3.748252006016631,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
8878,CMS Centro Madrid Salud Usera,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c7934b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE AVENA, 3",ZOFIO,40.37773347929677,-3.7156736251996945,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
8870,CMS Centro Madrid Salud Chamberí,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e1b24b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE RAFAEL CALVO, 6",ALMAGRO,40.43353205080221,-3.6970827354853677,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
163281,CMS Centro Madrid Salud Joven,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a139ac2e6481c010VgnVCM1000000b205a0aRCRD,"CALLE NAVAS DE TOLOSA, 10",SOL,40.41922883312708,-3.7069543620889194,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
8876,CMS Centro Madrid Salud Latina,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d4234b6faa61c010VgnVCM1000000b205a0aRCRD,"PASEO EXTREMADURA, 147",PUERTA DEL ANGEL,40.40955885950758,-3.7391695341734,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
148488,CMS Centro Madrid Salud Puente de Vallecas,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f759ac2e6481c010VgnVCM1000000b205a0aRCRD,"CALLE CONCORDIA, 15",SAN DIEGO,40.39525784370076,-3.665615521144969,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
4645539,CMS Centro Madrid Salud San Blas,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=40b3b8facf715110VgnVCM1000000b205a0aRCRD,"CALLE POBLADURA DEL VALLE, 13",AMPOSTA,40.425889776910964,-3.620048048164773,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
8871,CMS Centro Madrid Salud Tetuán,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=71734b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE AGUILEÑAS, 1",ALMENARA,40.46548064796593,-3.6936383781020643,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
8872,CMS Centro Madrid Salud Retiro,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2b434b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE CONCORDIA, 15",SAN DIEGO,40.39525784370076,-3.665615521144969,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
17433,CMS Centro Madrid Salud Hortaleza,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=aec4e35bba51c010VgnVCM2000000c205a0aRCRD,"CALLE JUAN CLEMENTE NUÑEZ, 3",,40.46218555303646,-3.627022202641673,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
8835,Servicio de Inmunoprofilaxis de la Rabia Humana,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=706f34c0e2c5f010VgnVCM2000000c205a0aRCRD,"CALLE MONTESA, 22",LISTA,40.428976927386806,-3.6721607026353884,"Ayuntamiento Madrid,  Otras Entidades Administrativas Ayto"
